Left Pressure (N),Right Pressure (N),Trial,Stimuli,Experiment Time Clock (Micro Sec)
0.00,0.00,No_signal,-1,2605696
0.00,0.00,No_signal,-1,2638976
0.00,0.00,No_signal,-1,2672256
0.00,0.00,No_signal,-1,2705536
0.00,0.00,No_signal,-1,2738816
0.00,0.00,No_signal,-1,2772096
0.00,0.00,No_signal,-1,2805376
0.00,0.00,No_signal,-1,2838656
0.00,0.00,No_signal,-1,2871936
0.00,0.00,No_signal,-1,2905216
0.00,0.00,No_signal,-1,2938496
0.00,0.00,No_signal,-1,2971776
0.00,0.00,No_signal,-1,3005056
0.00,0.00,No_signal,-1,3038336
0.00,0.00,No_signal,-1,3071616
0.00,0.00,No_signal,-1,3104896
0.00,0.00,No_signal,-1,3138176
0.00,0.00,No_signal,-1,3171456
0.00,0.00,No_signal,-1,3204736
0.00,0.00,No_signal,-1,3238016
0.00,0.00,No_signal,-1,3271296
0.00,0.00,No_signal,-1,3304576
0.00,0.00,No_signal,-1,3337856
0.00,0.00,No_signal,-1,3371136
0.00,0.00,No_signal,-1,3404416
0.00,0.00,No_signal,-1,3437696
0.00,0.00,No_signal,-1,3470976
0.00,0.00,No_signal,-1,3504256
0.00,0.00,No_signal,-1,3537536
0.00,0.00,No_signal,-1,3570816
0.00,0.00,No_signal,-1,3604096
0.00,0.00,No_signal,-1,3637376
0.00,0.00,No_signal,-1,3670656
0.00,0.00,No_signal,-1,3703936
0.00,0.00,No_signal,-1,3737216
0.00,0.00,No_signal,-1,3770496
0.00,0.00,No_signal,-1,3803776
0.00,0.00,No_signal,-1,3837056
0.00,0.00,No_signal,-1,3870336
0.00,0.00,No_signal,-1,3903616
0.00,0.00,No_signal,-1,3936896
0.00,0.00,No_signal,-1,3970176
0.00,0.00,Stimulus,Abstract,4008656
0.00,0.00,Stimulus,Abstract,4047136
0.00,0.00,Stimulus,Abstract,4085616
0.00,0.00,Stimulus,Abstract,4124096
0.00,0.00,Stimulus,Abstract,4162576
0.00,0.00,Stimulus,Abstract,4201056
0.00,0.00,Stimulus,Abstract,4239536
0.00,0.00,Stimulus,Abstract,4278016
0.00,0.00,Stimulus,Abstract,4316496
0.00,0.00,Stimulus,Abstract,4354976
0.00,0.00,ITI,-1,4382016
0.00,0.00,ITI,-1,4409060
0.00,0.00,ITI,-1,4436096
0.00,0.00,ITI,-1,4463136
0.00,0.00,ITI,-1,4490176
0.00,0.00,ITI,-1,4517216
0.00,0.00,ITI,-1,4544256
0.00,0.00,ITI,-1,4571296
0.00,0.00,ITI,-1,4598336
0.00,0.00,ITI,-1,4625376
0.00,0.00,ITI,-1,4652416
0.00,0.00,ITI,-1,4679456
0.00,0.00,ITI,-1,4706496
0.00,0.00,ITI,-1,4733536
0.00,0.00,ITI,-1,4760576
0.00,0.00,ITI,-1,4787616
0.00,0.00,ITI,-1,4814656
0.00,0.35,ITI,-1,4841696
0.00,2.29,ITI,-1,4868736
0.00,26.02,ITI,-1,4896816
0.00,45.35,ITI,-1,4924896
0.00,70.49,ITI,-1,4952976
0.00,90.88,ITI,-1,4981056
0.00,105.12,ITI,-1,5010176
0.00,116.19,ITI,-1,5039296
0.00,114.79,ITI,-1,5068416
0.00,109.51,ITI,-1,5097536
0.00,82.27,ITI,-1,5125616
0.00,21.62,ITI,-1,5153696
0.00,4.57,ITI,-1,5180736
0.00,0.00,ITI,-1,5207780
0.00,0.00,ITI,-1,5234816
0.00,0.00,ITI,-1,5261856
0.00,0.00,ITI,-1,5288896
0.00,0.00,ITI,-1,5315936
0.00,0.00,ITI,-1,5342976
0.00,0.00,ITI,-1,5370016
0.00,0.00,ITI,-1,5397056
0.00,0.00,ITI,-1,5424096
0.00,0.00,ITI,-1,5451136
0.00,0.00,ITI,-1,5478176
0.00,0.00,ITI,-1,5505216
0.00,0.00,ITI,-1,5532256
0.00,0.00,ITI,-1,5559296
0.00,0.00,ITI,-1,5586336
0.00,0.00,ITI,-1,5613376
0.00,0.00,ITI,-1,5640416
0.00,0.00,ITI,-1,5667456
0.00,0.00,ITI,-1,5694496
0.00,0.00,ITI,-1,5721536
0.00,0.00,ITI,-1,5748576
0.00,0.00,ITI,-1,5775616
0.00,0.00,ITI,-1,5802656
0.00,0.00,ITI,-1,5829696
0.00,0.00,ITI,-1,5856736
0.00,0.00,ITI,-1,5883776
0.00,0.00,ITI,-1,5910816
0.00,0.00,ITI,-1,5937856
0.00,0.00,ITI,-1,5964896
0.00,0.00,ITI,-1,5991936
0.00,0.00,ITI,-1,6018976
0.00,0.00,ITI,-1,6046016
0.00,0.00,ITI,-1,6073060
0.00,0.00,ITI,-1,6100096
0.00,0.00,ITI,-1,6127136
0.00,0.00,ITI,-1,6154176
0.00,0.00,ITI,-1,6181216
0.00,0.00,ITI,-1,6208256
0.00,0.00,ITI,-1,6235296
0.00,0.00,ITI,-1,6262336
0.00,0.00,ITI,-1,6289376
0.00,0.00,ITI,-1,6316416
0.00,0.00,ITI,-1,6343456
0.00,0.00,ITI,-1,6370496
0.00,0.00,ITI,-1,6397536
0.00,0.00,ITI,-1,6424576
0.00,0.00,ITI,-1,6451616
0.00,0.00,ITI,-1,6478656
0.00,0.00,ITI,-1,6505696
0.00,0.00,ITI,-1,6532736
0.00,0.00,ITI,-1,6559776
0.00,0.00,ITI,-1,6586816
0.00,0.00,ITI,-1,6613856
0.00,0.00,ITI,-1,6640896
0.00,0.00,ITI,-1,6667936
0.00,0.00,ITI,-1,6694976
0.00,0.00,ITI,-1,6722016
0.00,0.00,ITI,-1,6749056
0.00,0.00,ITI,-1,6776096
0.00,0.00,ITI,-1,6803136
0.00,0.00,ITI,-1,6830176
0.00,0.00,ITI,-1,6857216
0.00,0.00,ITI,-1,6884256
0.00,0.00,ITI,-1,6911296
0.00,0.00,ITI,-1,6938340
0.00,0.00,ITI,-1,6965376
0.00,0.00,ITI,-1,6992416
0.00,0.00,ITI,-1,7019456
0.00,0.00,ITI,-1,7046496
0.00,0.00,ITI,-1,7073536
0.00,0.00,ITI,-1,7100576
0.00,0.00,ITI,-1,7127616
0.00,0.00,ITI,-1,7154656
0.00,0.00,ITI,-1,7181696
0.00,0.00,ITI,-1,7208736
0.00,0.00,ITI,-1,7235776
0.00,0.00,ITI,-1,7262816
0.00,0.00,ITI,-1,7289856
0.00,0.00,ITI,-1,7316896
0.00,0.00,ITI,-1,7343936
0.00,0.00,ITI,-1,7370976
0.00,0.00,ITI,-1,7398016
0.00,0.00,ITI,-1,7425056
0.00,0.00,ITI,-1,7452096
0.00,0.00,ITI,-1,7479136
0.00,0.00,ITI,-1,7506176
0.00,0.00,ITI,-1,7533216
0.00,0.00,ITI,-1,7560256
0.00,0.00,ITI,-1,7587296
0.00,0.00,ITI,-1,7614336
0.00,0.00,ITI,-1,7641376
0.00,0.00,ITI,-1,7668416
0.00,0.00,ITI,-1,7695456
0.00,0.00,ITI,-1,7722496
0.00,0.00,ITI,-1,7749536
0.00,0.00,ITI,-1,7776576
0.00,0.00,ITI,-1,7803620
0.00,0.00,ITI,-1,7830656
0.00,0.00,ITI,-1,7857696
0.00,0.00,ITI,-1,7884736
0.00,0.00,ITI,-1,7911776
0.00,0.00,ITI,-1,7938816
0.00,0.00,ITI,-1,7965856
0.00,0.00,ITI,-1,7992896
0.00,0.00,ITI,-1,8019936
0.00,0.00,ITI,-1,8046976
0.00,0.00,ITI,-1,8074016
0.00,0.00,ITI,-1,8101056
0.00,0.00,ITI,-1,8128096
0.00,0.00,ITI,-1,8155136
0.00,0.00,ITI,-1,8182176
0.00,0.00,ITI,-1,8209216
0.00,0.00,ITI,-1,8236256
0.00,0.00,ITI,-1,8263296
0.00,0.00,Stimulus,Abstract,8301776
0.00,0.00,Stimulus,Abstract,8340256
0.00,0.00,Stimulus,Abstract,8378736
0.00,0.00,Stimulus,Abstract,8417216
0.00,0.00,Stimulus,Abstract,8455696
0.00,0.00,Stimulus,Abstract,8494176
0.00,0.00,Stimulus,Abstract,8532656
0.00,0.00,Stimulus,Abstract,8571136
0.00,0.00,Stimulus,Abstract,8609616
0.00,0.00,Stimulus,Abstract,8648096
0.00,0.00,Stimulus,Abstract,8686576
0.00,0.00,Stimulus,Abstract,8725056
0.00,0.00,Stimulus,Abstract,8763536
0.00,0.00,Stimulus,Abstract,8802020
0.00,0.00,Stimulus,Abstract,8840496
0.00,0.00,ITI,-1,8867536
0.00,0.00,ITI,-1,8894576
0.00,0.00,ITI,-1,8921616
0.00,0.00,ITI,-1,8948656
0.00,0.00,ITI,-1,8975696
0.00,0.00,ITI,-1,9002736
0.00,0.00,ITI,-1,9029776
0.00,0.00,ITI,-1,9056816
0.00,0.00,ITI,-1,9083856
0.00,0.00,ITI,-1,9110896
0.00,0.00,ITI,-1,9137936
52.91,0.00,ITI,-1,9166016
87.54,0.00,ITI,-1,9194096
106.70,0.00,ITI,-1,9223216
110.04,0.00,ITI,-1,9252336
115.14,0.00,ITI,-1,9281456
117.77,0.00,ITI,-1,9310576
121.82,0.00,ITI,-1,9339696
119.88,0.00,ITI,-1,9368816
106.35,0.00,ITI,-1,9397936
57.13,0.00,ITI,-1,9426016
0.00,0.00,ITI,-1,9453056
0.00,0.00,ITI,-1,9480096
0.00,0.00,ITI,-1,9507136
0.00,0.00,ITI,-1,9534180
0.00,0.00,ITI,-1,9561216
0.00,0.00,ITI,-1,9588256
0.00,0.00,ITI,-1,9615296
0.00,0.00,ITI,-1,9642336
0.00,0.00,ITI,-1,9669376
0.00,0.00,ITI,-1,9696416
0.00,0.00,ITI,-1,9723456
0.00,0.00,ITI,-1,9750496
0.00,0.00,ITI,-1,9777536
0.00,0.00,ITI,-1,9804576
0.00,0.00,ITI,-1,9831616
0.00,0.00,ITI,-1,9858656
0.00,0.00,ITI,-1,9885696
0.00,0.00,ITI,-1,9912736
0.00,0.00,ITI,-1,9939776
0.00,0.00,ITI,-1,9966816
0.00,0.00,ITI,-1,9993856
0.00,0.00,ITI,-1,10020896
0.00,0.00,ITI,-1,10048976
0.00,0.00,ITI,-1,10077056
0.00,0.00,ITI,-1,10105136
0.00,0.00,ITI,-1,10133220
0.00,0.00,ITI,-1,10161296
0.00,0.00,ITI,-1,10189376
0.00,0.00,ITI,-1,10217456
0.00,0.00,ITI,-1,10245536
0.00,0.00,ITI,-1,10273616
0.00,0.00,ITI,-1,10301696
0.00,0.00,ITI,-1,10329776
0.00,0.00,ITI,-1,10357856
0.00,0.00,ITI,-1,10385936
0.00,0.00,ITI,-1,10414016
0.00,0.00,ITI,-1,10442096
0.00,0.00,ITI,-1,10470176
0.00,0.00,ITI,-1,10498256
0.00,0.00,ITI,-1,10526336
0.00,0.00,ITI,-1,10554416
0.00,0.00,ITI,-1,10582496
0.00,0.00,ITI,-1,10610576
0.00,0.00,ITI,-1,10638656
0.00,0.00,ITI,-1,10666736
0.00,0.00,ITI,-1,10694816
0.00,0.00,ITI,-1,10722896
0.00,0.00,ITI,-1,10750976
0.00,0.00,ITI,-1,10779056
0.00,0.00,ITI,-1,10807136
0.00,0.00,ITI,-1,10835216
0.00,0.00,ITI,-1,10863296
0.00,0.00,ITI,-1,10891376
0.00,0.00,ITI,-1,10919456
0.00,0.00,ITI,-1,10947536
0.00,0.00,ITI,-1,10975616
0.00,0.00,ITI,-1,11003696
0.00,0.00,ITI,-1,11031776
0.00,0.00,ITI,-1,11059856
0.00,0.00,ITI,-1,11087936
0.00,0.00,ITI,-1,11116016
0.00,0.00,ITI,-1,11144096
0.00,0.00,ITI,-1,11172176
0.00,0.00,ITI,-1,11200256
0.00,0.00,ITI,-1,11228336
0.00,0.00,ITI,-1,11256416
0.00,0.00,ITI,-1,11284496
0.00,0.00,ITI,-1,11312576
0.00,0.00,ITI,-1,11340656
0.00,0.00,ITI,-1,11368736
0.00,0.00,ITI,-1,11396816
0.00,0.00,ITI,-1,11424896
0.00,0.00,ITI,-1,11452976
0.00,0.00,ITI,-1,11481056
0.00,0.00,ITI,-1,11509136
0.00,0.00,ITI,-1,11537216
0.00,0.00,ITI,-1,11565296
0.00,0.00,ITI,-1,11593376
0.00,0.00,ITI,-1,11621456
0.00,0.00,ITI,-1,11649536
0.00,0.00,ITI,-1,11677616
0.00,0.00,ITI,-1,11705696
0.00,0.00,ITI,-1,11733776
0.00,0.00,ITI,-1,11761856
0.00,0.00,ITI,-1,11789936
0.00,0.00,ITI,-1,11818016
0.00,0.00,ITI,-1,11846096
0.00,0.00,ITI,-1,11874176
0.00,0.00,ITI,-1,11902256
0.00,0.00,ITI,-1,11930340
0.00,0.00,ITI,-1,11958416
0.00,0.00,ITI,-1,11986496
0.00,0.00,ITI,-1,12014576
0.00,0.00,ITI,-1,12042656
0.00,0.00,ITI,-1,12070736
0.00,0.00,ITI,-1,12098816
0.00,0.00,ITI,-1,12126896
0.00,0.00,ITI,-1,12154976
0.00,0.00,ITI,-1,12183056
0.00,0.00,ITI,-1,12211136
0.00,0.00,ITI,-1,12239216
0.00,0.00,ITI,-1,12267296
0.00,0.00,ITI,-1,12295376
0.00,0.00,ITI,-1,12323456
0.00,0.00,ITI,-1,12351536
0.00,0.00,ITI,-1,12379616
0.00,0.00,ITI,-1,12407696
0.00,0.00,Stimulus,Abstract,12447216
0.00,0.00,Stimulus,Abstract,12486736
0.00,0.00,Stimulus,Abstract,12526256
0.00,0.00,Stimulus,Abstract,12565776
0.00,0.00,Stimulus,Abstract,12605296
0.00,0.00,Stimulus,Abstract,12644816
0.00,0.00,Stimulus,Abstract,12684336
0.00,0.00,Stimulus,Abstract,12723856
0.00,0.00,Stimulus,Abstract,12763376
0.00,0.00,Stimulus,-1,12796656
0.00,0.00,ITI,-1,12824736
0.00,0.00,ITI,-1,12852816
0.00,0.00,ITI,-1,12880896
0.00,0.00,ITI,-1,12908976
0.00,0.00,ITI,-1,12937056
0.00,0.00,ITI,-1,12965136
0.00,0.00,ITI,-1,12993216
0.00,0.00,ITI,-1,13021296
0.00,0.00,ITI,-1,13049376
0.00,0.00,ITI,-1,13077456
0.00,14.94,ITI,-1,13106576
0.00,50.98,ITI,-1,13135696
0.00,62.23,ITI,-1,13164816
0.00,80.33,ITI,-1,13193936
0.00,93.69,ITI,-1,13223056
0.00,106.52,ITI,-1,13253216
0.00,108.98,ITI,-1,13283376
0.00,98.61,ITI,-1,13312496
0.00,40.08,ITI,-1,13341616
0.00,0.00,ITI,-1,13369696
0.00,0.00,ITI,-1,13397776
0.00,0.00,ITI,-1,13425856
0.00,0.00,ITI,-1,13453936
0.00,0.00,ITI,-1,13482016
0.00,0.00,ITI,-1,13510096
0.00,0.00,ITI,-1,13538176
0.00,0.00,ITI,-1,13566256
0.00,0.00,ITI,-1,13594340
0.00,0.00,ITI,-1,13622416
0.00,0.00,ITI,-1,13650496
0.00,0.00,ITI,-1,13678576
0.00,0.00,ITI,-1,13706656
0.00,0.00,ITI,-1,13734736
0.00,0.00,ITI,-1,13762816
0.00,0.00,ITI,-1,13790896
0.00,0.00,ITI,-1,13818976
0.00,0.00,ITI,-1,13847056
0.00,0.00,ITI,-1,13875136
0.00,0.00,ITI,-1,13903216
0.00,0.00,ITI,-1,13931296
0.00,0.00,ITI,-1,13959376
0.00,0.00,ITI,-1,13987456
0.00,0.00,ITI,-1,14015536
0.00,0.00,ITI,-1,14043616
0.00,0.00,ITI,-1,14071696
0.00,0.00,ITI,-1,14099776
0.00,0.00,ITI,-1,14127856
0.00,0.00,ITI,-1,14155936
0.00,0.00,ITI,-1,14184016
0.00,0.00,ITI,-1,14212096
0.00,0.00,ITI,-1,14240176
0.00,0.00,ITI,-1,14268256
0.00,0.00,ITI,-1,14296336
0.00,0.00,ITI,-1,14324416
0.00,0.00,ITI,-1,14352496
0.00,0.00,ITI,-1,14380576
0.00,0.00,ITI,-1,14408656
0.00,0.00,ITI,-1,14436736
0.00,0.00,ITI,-1,14464816
0.00,0.00,ITI,-1,14492896
0.00,0.00,ITI,-1,14520976
0.00,0.00,ITI,-1,14549056
0.00,0.00,ITI,-1,14577136
0.00,0.00,ITI,-1,14605216
0.00,0.00,ITI,-1,14633296
0.00,0.00,ITI,-1,14661376
0.00,0.00,ITI,-1,14689456
0.00,0.00,ITI,-1,14717536
0.00,0.00,ITI,-1,14745616
0.00,0.00,ITI,-1,14773696
0.00,0.00,ITI,-1,14801776
0.00,0.00,ITI,-1,14829856
0.00,0.00,ITI,-1,14857936
0.00,0.00,ITI,-1,14886016
0.00,0.00,ITI,-1,14914096
0.00,0.00,ITI,-1,14942176
0.00,0.00,ITI,-1,14970256
0.00,0.00,ITI,-1,14998336
0.00,0.00,ITI,-1,15026416
0.00,0.00,ITI,-1,15054496
0.00,0.00,ITI,-1,15082576
0.00,0.00,ITI,-1,15110656
0.00,0.00,ITI,-1,15138736
0.00,0.00,ITI,-1,15166816
0.00,0.00,ITI,-1,15194896
0.00,0.00,ITI,-1,15222976
0.00,0.00,ITI,-1,15251056
0.00,0.00,ITI,-1,15279136
0.00,0.00,ITI,-1,15307216
0.00,0.00,ITI,-1,15335296
0.00,0.00,ITI,-1,15363376
0.00,0.00,ITI,-1,15391460
0.00,0.00,ITI,-1,15419536
0.00,0.00,ITI,-1,15447616
0.00,0.00,ITI,-1,15475696
0.00,0.00,ITI,-1,15503776
0.00,0.00,ITI,-1,15531856
0.00,0.00,ITI,-1,15559936
0.00,0.00,ITI,-1,15588016
0.00,0.00,ITI,-1,15616096
0.00,0.00,ITI,-1,15644176
0.00,0.00,ITI,-1,15672256
0.00,0.00,ITI,-1,15700336
0.00,0.00,ITI,-1,15728416
0.00,0.00,ITI,-1,15756496
0.00,0.00,ITI,-1,15784576
0.00,0.00,ITI,-1,15812656
0.00,0.00,ITI,-1,15840736
0.00,0.00,ITI,-1,15868816
0.00,0.00,ITI,-1,15896896
0.00,0.00,ITI,-1,15924976
0.00,0.00,ITI,-1,15953056
0.00,0.00,No_signal,Abstract,15993616
0.00,0.00,Stimulus,Abstract,16033136
0.00,0.00,Stimulus,Abstract,16072656
0.00,0.00,Stimulus,Abstract,16112176
0.00,0.00,Stimulus,Abstract,16151696
0.00,0.00,Stimulus,Abstract,16191216
0.00,0.00,Stimulus,Abstract,16230736
0.00,0.00,Stimulus,Abstract,16270256
0.00,0.00,Stimulus,Abstract,16309776
0.00,0.00,Stimulus,Abstract,16349296
0.00,0.00,Stimulus,Abstract,16388816
0.00,0.00,Stimulus,Abstract,16428336
0.00,0.00,Stimulus,Abstract,16467856
0.00,0.00,ITI,-1,16495936
0.00,0.00,ITI,-1,16524016
0.00,0.00,ITI,-1,16552096
0.00,0.00,ITI,-1,16580176
0.00,0.00,ITI,-1,16608256
0.00,0.00,ITI,-1,16636336
0.00,0.00,ITI,-1,16664416
0.00,0.00,ITI,-1,16692496
0.00,0.00,ITI,-1,16720576
0.00,0.00,ITI,-1,16748656
0.00,0.00,ITI,-1,16776736
0.00,0.00,ITI,-1,16804816
0.00,0.00,ITI,-1,16832896
0.00,0.00,ITI,-1,16860976
0.00,0.00,ITI,-1,16889056
0.00,0.00,ITI,-1,16917136
0.00,0.00,ITI,-1,16945216
0.00,0.00,ITI,-1,16973296
0.00,0.00,ITI,-1,17001376
0.00,0.00,ITI,-1,17029456
0.00,0.00,ITI,-1,17057536
0.00,0.00,ITI,-1,17085616
0.00,0.00,ITI,-1,17113696
33.40,0.00,ITI,-1,17142816
60.47,0.00,ITI,-1,17171936
72.25,0.00,ITI,-1,17201056
89.30,0.00,ITI,-1,17230176
104.06,0.00,ITI,-1,17260336
86.84,0.00,ITI,-1,17289456
49.04,0.00,ITI,-1,17318576
0.00,0.00,ITI,-1,17346656
0.00,0.00,ITI,-1,17374736
0.00,0.00,ITI,-1,17402816
0.00,0.00,ITI,-1,17430896
0.00,0.00,ITI,-1,17458976
0.00,0.00,ITI,-1,17487056
0.00,0.00,ITI,-1,17515136
0.00,0.00,ITI,-1,17543216
0.00,0.00,ITI,-1,17571296
0.00,0.00,ITI,-1,17599376
0.00,0.00,ITI,-1,17627456
0.00,0.00,ITI,-1,17655536
0.00,0.00,ITI,-1,17683616
0.00,0.00,ITI,-1,17711696
0.00,0.00,ITI,-1,17739776
0.00,0.00,ITI,-1,17767856
0.00,0.00,ITI,-1,17795936
0.00,0.00,ITI,-1,17824016
0.00,0.00,ITI,-1,17852096
0.00,0.00,ITI,-1,17880176
0.00,0.00,ITI,-1,17908256
0.00,0.00,ITI,-1,17936336
0.00,0.00,ITI,-1,17964416
0.00,0.00,ITI,-1,17992496
0.00,0.00,ITI,-1,18020576
0.00,0.00,ITI,-1,18048656
0.00,0.00,ITI,-1,18076736
0.00,0.00,ITI,-1,18104816
0.00,0.00,ITI,-1,18132896
0.00,0.00,ITI,-1,18160976
0.00,0.00,ITI,-1,18189056
0.00,0.00,ITI,-1,18217136
0.00,0.00,ITI,-1,18245216
0.00,0.00,ITI,-1,18273296
0.00,0.00,ITI,-1,18301376
0.00,0.00,ITI,-1,18329456
0.00,0.00,ITI,-1,18357536
0.00,0.00,ITI,-1,18385616
0.00,0.00,ITI,-1,18413696
0.00,0.00,ITI,-1,18441776
0.00,0.00,ITI,-1,18469856
0.00,0.00,ITI,-1,18497936
0.00,0.00,ITI,-1,18526016
0.00,0.00,ITI,-1,18554096
0.00,0.00,ITI,-1,18582176
0.00,0.00,ITI,-1,18610256
0.00,0.00,ITI,-1,18638336
0.00,0.00,ITI,-1,18666416
0.00,0.00,ITI,-1,18694496
0.00,0.00,ITI,-1,18722576
0.00,0.00,ITI,-1,18750656
0.00,0.00,ITI,-1,18778736
0.00,0.00,ITI,-1,18806816
0.00,0.00,ITI,-1,18834896
0.00,0.00,ITI,-1,18862976
0.00,0.00,ITI,-1,18891056
0.00,0.00,ITI,-1,18919140
0.00,0.00,ITI,-1,18947216
0.00,0.00,ITI,-1,18975296
0.00,0.00,ITI,-1,19003376
0.00,0.00,ITI,-1,19031456
0.00,0.00,ITI,-1,19059536
0.00,0.00,ITI,-1,19087616
0.00,0.00,ITI,-1,19115696
0.00,0.00,ITI,-1,19143776
0.00,0.00,ITI,-1,19171856
0.00,0.00,ITI,-1,19199936
0.00,0.00,ITI,-1,19228016
0.00,0.00,ITI,-1,19256096
0.00,0.00,ITI,-1,19284176
0.00,0.00,ITI,-1,19312256
0.00,0.00,ITI,-1,19340336
0.00,0.00,ITI,-1,19368416
0.00,0.00,ITI,-1,19396496
0.00,0.00,ITI,-1,19424576
0.00,0.00,ITI,-1,19452656
0.00,0.00,ITI,-1,19480736
0.00,0.00,ITI,-1,19508816
0.00,0.00,ITI,-1,19536896
0.00,0.00,ITI,-1,19564976
0.00,0.00,ITI,-1,19593056
0.00,0.00,ITI,-1,19621136
0.00,0.00,ITI,-1,19649216
0.00,0.00,ITI,-1,19677296
0.00,0.00,ITI,-1,19705376
0.00,0.00,ITI,-1,19733456
0.00,0.00,ITI,-1,19761536
0.00,0.00,ITI,-1,19789616
0.00,0.00,ITI,-1,19817696
0.00,0.00,ITI,-1,19845776
0.00,0.00,ITI,-1,19873856
0.00,0.00,ITI,-1,19901936
0.00,0.00,ITI,-1,19930016
0.00,0.00,ITI,-1,19958096
0.00,0.00,ITI,-1,19986176
0.00,0.00,ITI,-1,20014256
0.00,0.00,ITI,-1,20042336
0.00,0.00,ITI,-1,20070416
0.00,0.00,ITI,-1,20098496
0.00,0.00,ITI,-1,20126576
0.00,0.00,ITI,-1,20154656
0.00,0.00,ITI,-1,20182736
0.00,0.00,ITI,-1,20210816
0.00,0.00,ITI,-1,20238896
0.00,0.00,ITI,-1,20266976
0.00,0.00,ITI,-1,20295056
0.00,0.00,ITI,-1,20323136
0.00,0.00,ITI,-1,20351216
0.00,0.00,ITI,-1,20379296
0.00,0.00,ITI,-1,20407376
0.00,0.00,ITI,-1,20435456
0.00,0.00,No_signal,High_BOI,20476016
0.00,0.00,Stimulus,High_BOI,20515536
0.00,0.00,Stimulus,High_BOI,20555056
0.00,0.00,Stimulus,High_BOI,20594576
0.00,0.00,Stimulus,High_BOI,20634096
0.00,0.00,Stimulus,High_BOI,20673616
0.00,0.00,Stimulus,High_BOI,20713136
0.00,0.00,Stimulus,High_BOI,20752656
0.00,0.00,Stimulus,High_BOI,20792176
0.00,0.00,Stimulus,High_BOI,20831696
0.00,0.00,Stimulus,High_BOI,20871216
0.00,0.00,ITI,-1,20899296
0.00,0.00,ITI,-1,20927376
0.00,0.00,ITI,-1,20955456
0.00,0.00,ITI,-1,20983536
0.00,0.00,ITI,-1,21011616
0.00,0.00,ITI,-1,21039696
0.00,0.00,ITI,-1,21067776
