Left Pressure (N),Right Pressure (N),Trial,Stimuli,Experiment Time Clock (Micro Sec)
0.00,0.00,No_signal,-1,2572416
0.00,0.00,No_signal,-1,2605696
0.00,0.00,No_signal,-1,2638976
0.00,0.00,No_signal,-1,2672256
0.00,0.00,No_signal,-1,2705536
0.00,0.00,No_signal,-1,2738820
0.00,0.00,No_signal,-1,2772096
0.00,0.00,No_signal,-1,2805376
0.00,0.00,No_signal,-1,2838656
0.00,0.00,No_signal,-1,2871936
0.00,0.00,No_signal,-1,2905216
0.00,0.00,No_signal,-1,2938496
0.00,0.00,No_signal,-1,2971776
0.00,0.00,No_signal,-1,3005060
0.00,0.00,No_signal,-1,3038336
0.00,0.00,No_signal,-1,3071616
0.00,0.00,No_signal,-1,3104896
0.00,0.00,No_signal,-1,3138176
0.00,0.00,No_signal,-1,3171456
0.00,0.00,No_signal,-1,3204736
0.00,0.00,No_signal,-1,3238020
0.00,0.00,No_signal,-1,3271300
0.00,0.00,No_signal,-1,3304576
0.00,0.00,No_signal,-1,3337856
0.00,0.00,No_signal,-1,3371136
0.00,0.00,No_signal,-1,3404416
0.00,0.00,No_signal,-1,3437696
0.00,0.00,No_signal,-1,3470976
0.00,0.00,No_signal,-1,3504256
0.00,0.00,No_signal,-1,3537536
0.00,0.00,Stimulus,Abstract,3576016
0.00,0.00,Stimulus,Abstract,3614496
0.00,0.00,Stimulus,Abstract,3652980
0.00,0.00,Stimulus,Abstract,3691456
0.00,0.00,Stimulus,Abstract,3729936
0.00,0.00,Stimulus,Abstract,3768416
0.00,0.00,Stimulus,Abstract,3806896
0.00,0.00,Stimulus,Abstract,3845376
0.00,0.00,Stimulus,Abstract,3883856
0.00,0.00,Stimulus,Abstract,3922336
0.00,0.00,Stimulus,Abstract,3960816
0.00,0.00,Stimulus,Abstract,3999300
0.00,0.00,ITI,-1,4026336
0.00,0.00,ITI,-1,4053376
0.00,0.00,ITI,-1,4080416
0.00,0.00,ITI,-1,4107456
0.00,0.00,ITI,-1,4134496
0.00,0.00,ITI,-1,4161536
0.00,0.00,ITI,-1,4188576
0.00,0.00,ITI,-1,4215616
0.00,0.00,ITI,-1,4242656
0.00,0.00,ITI,-1,4269700
0.00,0.00,ITI,-1,4296736
0.00,0.00,ITI,-1,4323776
0.00,0.00,ITI,-1,4350816
0.00,0.00,ITI,-1,4377856
0.00,0.00,ITI,-1,4404896
0.00,0.00,ITI,-1,4431936
0.00,0.00,ITI,-1,4458976
0.00,0.00,ITI,-1,4486016
0.00,0.00,ITI,-1,4513056
0.00,0.00,ITI,-1,4540096
0.00,0.00,ITI,-1,4567136
0.00,0.00,ITI,-1,4594176
0.00,0.00,ITI,-1,4621216
0.00,0.00,ITI,-1,4648264
0.00,0.00,ITI,-1,4675296
0.00,0.00,ITI,-1,4702336
0.00,0.00,ITI,-1,4729376
0.00,0.00,ITI,-1,4756416
0.00,0.00,ITI,-1,4783456
0.00,0.00,ITI,-1,4810496
0.00,0.00,ITI,-1,4837536
0.00,0.00,ITI,-1,4864576
0.00,0.00,ITI,-1,4891616
0.00,0.00,ITI,-1,4918656
0.00,0.00,ITI,-1,4945700
0.00,0.00,ITI,-1,4972736
0.00,0.00,ITI,-1,4999776
0.00,0.00,ITI,-1,5026816
0.00,0.00,ITI,-1,5053856
0.00,0.88,ITI,-1,5080896
0.00,9.49,ITI,-1,5107936
0.00,28.12,ITI,-1,5136016
0.00,37.09,ITI,-1,5164096
0.00,53.79,ITI,-1,5192180
0.00,61.35,ITI,-1,5220260
0.00,65.04,ITI,-1,5248340
0.00,71.54,ITI,-1,5276416
0.00,76.46,ITI,-1,5304496
0.00,78.05,ITI,-1,5332576
0.00,78.57,ITI,-1,5360656
0.00,79.28,ITI,-1,5388740
0.00,77.34,ITI,-1,5416816
0.00,63.46,ITI,-1,5444896
0.00,52.38,ITI,-1,5472976
0.00,39.20,ITI,-1,5501056
0.00,10.20,ITI,-1,5529136
0.00,0.53,ITI,-1,5556176
0.00,0.00,ITI,-1,5583216
0.00,0.00,ITI,-1,5610256
0.00,0.00,ITI,-1,5637296
0.00,0.00,ITI,-1,5664336
0.00,0.00,ITI,-1,5691376
0.00,0.00,ITI,-1,5718416
0.00,0.00,ITI,-1,5745456
0.00,0.00,ITI,-1,5772496
0.00,0.00,ITI,-1,5799536
0.00,0.00,ITI,-1,5826576
0.00,0.00,ITI,-1,5853616
0.00,0.00,ITI,-1,5880656
0.00,0.00,ITI,-1,5907696
0.00,0.00,ITI,-1,5934736
0.00,0.00,ITI,-1,5961776
0.00,0.00,ITI,-1,5988816
0.00,0.00,ITI,-1,6015856
0.00,0.00,ITI,-1,6042896
0.00,0.00,ITI,-1,6069936
0.00,0.00,ITI,-1,6096976
0.00,0.00,ITI,-1,6124016
0.00,0.00,ITI,-1,6151056
0.00,0.00,ITI,-1,6178096
0.00,0.00,ITI,-1,6205136
0.00,0.00,ITI,-1,6232180
0.00,0.00,ITI,-1,6259216
0.00,0.00,ITI,-1,6286256
0.00,0.00,ITI,-1,6313300
0.00,0.00,ITI,-1,6340336
0.00,0.00,ITI,-1,6367376
0.00,0.00,ITI,-1,6394416
0.00,0.00,ITI,-1,6421456
0.00,0.00,ITI,-1,6448496
0.00,0.00,ITI,-1,6475536
0.00,0.00,ITI,-1,6502576
0.00,0.00,ITI,-1,6529616
0.00,0.00,ITI,-1,6556656
0.00,0.00,ITI,-1,6583696
0.00,0.00,ITI,-1,6610736
0.00,0.00,ITI,-1,6637776
0.00,0.00,ITI,-1,6664816
0.00,0.00,ITI,-1,6691856
0.00,0.00,ITI,-1,6718896
0.00,0.00,ITI,-1,6745936
0.00,0.00,ITI,-1,6772976
0.00,0.00,ITI,-1,6800016
0.00,0.00,ITI,-1,6827056
0.00,0.00,ITI,-1,6854096
0.00,0.00,ITI,-1,6881136
0.00,0.00,ITI,-1,6908176
0.00,0.00,ITI,-1,6935216
0.00,0.00,ITI,-1,6962256
0.00,0.00,ITI,-1,6989296
0.00,0.00,ITI,-1,7016336
0.00,0.00,ITI,-1,7043376
0.00,0.00,ITI,-1,7070416
0.00,0.00,Stimulus,High_BOI,7108896
0.00,0.00,Stimulus,High_BOI,7147376
0.00,0.00,Stimulus,High_BOI,7185860
0.00,0.00,Stimulus,High_BOI,7224336
0.00,0.00,Stimulus,High_BOI,7262816
0.00,0.00,Stimulus,High_BOI,7301296
0.00,0.00,Stimulus,High_BOI,7339776
0.00,0.00,Stimulus,High_BOI,7378256
0.00,0.00,Stimulus,High_BOI,7416736
0.00,0.00,Stimulus,High_BOI,7455216
0.00,0.00,Stimulus,High_BOI,7493696
0.00,0.00,ITI,-1,7520736
0.00,0.00,ITI,-1,7547776
0.00,0.00,ITI,-1,7574816
0.00,0.00,ITI,-1,7601856
0.00,0.00,ITI,-1,7628896
0.00,0.00,ITI,-1,7655936
0.00,0.00,ITI,-1,7682976
0.00,0.00,ITI,-1,7710024
0.00,0.00,ITI,-1,7737056
0.00,0.00,ITI,-1,7764096
0.00,0.00,ITI,-1,7791136
0.00,0.00,ITI,-1,7818176
0.00,0.00,ITI,-1,7845216
0.00,0.00,ITI,-1,7872256
0.00,0.00,ITI,-1,7899296
0.00,0.00,ITI,-1,7926336
0.00,0.00,ITI,-1,7953376
0.00,0.00,ITI,-1,7980416
0.00,0.00,ITI,-1,8007456
0.00,0.00,ITI,-1,8034496
0.00,0.00,ITI,-1,8061536
0.00,0.00,ITI,-1,8088576
0.00,0.00,ITI,-1,8115616
0.00,0.00,ITI,-1,8142656
0.00,0.00,ITI,-1,8169696
0.00,0.00,ITI,-1,8196736
0.00,0.00,ITI,-1,8223776
0.00,0.00,ITI,-1,8250816
0.00,0.00,ITI,-1,8277856
0.00,0.00,ITI,-1,8304896
0.00,0.00,ITI,-1,8331936
0.00,0.00,ITI,-1,8358976
0.00,0.00,ITI,-1,8386016
0.00,0.00,ITI,-1,8413056
0.00,0.00,ITI,-1,8440096
0.00,3.34,ITI,-1,8467136
0.00,9.84,ITI,-1,8494176
0.00,30.06,ITI,-1,8522256
0.00,42.01,ITI,-1,8550336
0.00,45.53,ITI,-1,8578416
0.00,47.99,ITI,-1,8606496
0.00,48.69,ITI,-1,8634576
0.00,50.45,ITI,-1,8662656
0.00,54.14,ITI,-1,8690736
0.00,54.32,ITI,-1,8718816
0.00,48.16,ITI,-1,8746896
0.00,52.21,ITI,-1,8774984
0.00,47.99,ITI,-1,8803056
0.00,46.23,ITI,-1,8831136
0.00,28.48,ITI,-1,8859220
0.00,22.32,ITI,-1,8887300
0.00,12.48,ITI,-1,8915376
0.00,0.00,ITI,-1,8942416
0.00,0.00,ITI,-1,8969456
0.00,0.00,ITI,-1,8996496
0.00,0.00,ITI,-1,9023536
0.00,0.00,ITI,-1,9050576
0.00,0.00,ITI,-1,9077616
0.00,0.00,ITI,-1,9104656
0.00,0.00,ITI,-1,9131696
0.00,0.00,ITI,-1,9158736
0.00,0.00,ITI,-1,9185776
0.00,0.00,ITI,-1,9212820
0.00,0.00,ITI,-1,9239856
0.00,0.00,ITI,-1,9266896
0.00,0.00,ITI,-1,9293940
0.00,0.00,ITI,-1,9320976
0.00,0.00,ITI,-1,9348016
0.00,0.00,ITI,-1,9375060
0.00,0.00,ITI,-1,9402096
0.00,0.00,ITI,-1,9429136
0.00,0.00,ITI,-1,9456176
0.00,0.00,ITI,-1,9483216
0.00,0.00,ITI,-1,9510256
0.00,0.00,ITI,-1,9537296
0.00,0.00,ITI,-1,9564336
0.00,0.00,ITI,-1,9591376
0.00,0.00,ITI,-1,9618416
0.00,0.00,ITI,-1,9645456
0.00,0.00,ITI,-1,9672496
0.00,0.00,ITI,-1,9699536
0.00,0.00,ITI,-1,9726576
0.00,0.00,ITI,-1,9753616
0.00,0.00,ITI,-1,9780656
0.00,0.00,ITI,-1,9807696
0.00,0.00,ITI,-1,9834736
0.00,0.00,ITI,-1,9861776
0.00,0.00,ITI,-1,9888816
0.00,0.00,ITI,-1,9915856
0.00,0.00,ITI,-1,9942896
0.00,0.00,ITI,-1,9969936
0.00,0.00,ITI,-1,9996976
0.00,0.00,ITI,-1,10024016
0.00,0.00,ITI,-1,10052096
0.00,0.00,ITI,-1,10080176
0.00,0.00,ITI,-1,10108256
0.00,0.00,ITI,-1,10136336
0.00,0.00,ITI,-1,10164416
0.00,0.00,ITI,-1,10192496
0.00,0.00,ITI,-1,10220576
0.00,0.00,ITI,-1,10248656
0.00,0.00,ITI,-1,10276736
0.00,0.00,ITI,-1,10304816
0.00,0.00,ITI,-1,10332896
0.00,0.00,ITI,-1,10360980
0.00,0.00,ITI,-1,10389056
0.00,0.00,ITI,-1,10417136
0.00,0.00,ITI,-1,10445220
0.00,0.00,ITI,-1,10473296
0.00,0.00,ITI,-1,10501380
0.00,0.00,ITI,-1,10529456
0.00,0.00,ITI,-1,10557536
0.00,0.00,ITI,-1,10585616
0.00,0.00,ITI,-1,10613696
0.00,0.00,ITI,-1,10641776
0.00,0.00,ITI,-1,10669856
0.00,0.00,ITI,-1,10697936
0.00,0.00,ITI,-1,10726016
0.00,0.00,ITI,-1,10754096
0.00,0.00,ITI,-1,10782176
0.00,0.00,ITI,-1,10810256
0.00,0.00,ITI,-1,10838344
0.00,0.00,ITI,-1,10866416
0.00,0.00,ITI,-1,10894496
0.00,0.00,ITI,-1,10922576
0.00,0.00,ITI,-1,10950656
0.00,0.00,ITI,-1,10978736
0.00,0.00,ITI,-1,11006816
0.00,0.00,ITI,-1,11034896
0.00,0.00,ITI,-1,11062976
0.00,0.00,ITI,-1,11091056
0.00,0.00,ITI,-1,11119136
0.00,0.00,ITI,-1,11147216
0.00,0.00,ITI,-1,11175300
0.00,0.00,ITI,High_BOI,11209616
0.00,0.00,Stimulus,High_BOI,11249136
0.00,0.00,Stimulus,High_BOI,11288656
0.00,0.00,Stimulus,High_BOI,11328176
0.00,0.00,Stimulus,High_BOI,11367700
0.00,0.00,Stimulus,High_BOI,11407216
0.00,0.00,Stimulus,High_BOI,11446736
0.00,0.00,Stimulus,High_BOI,11486256
0.00,0.00,Stimulus,High_BOI,11525776
0.00,0.00,Stimulus,High_BOI,11565296
0.00,0.00,Stimulus,High_BOI,11604816
0.00,0.00,Stimulus,High_BOI,11644336
0.00,0.00,Stimulus,High_BOI,11683856
0.00,0.00,Stimulus,High_BOI,11723376
0.00,0.00,Stimulus,High_BOI,11762900
0.00,0.00,ITI,-1,11790976
0.00,0.00,ITI,-1,11819056
0.00,0.00,ITI,-1,11847136
0.00,0.00,ITI,-1,11875216
0.00,0.00,ITI,-1,11903304
0.00,0.00,ITI,-1,11931376
0.00,0.00,ITI,-1,11959456
0.00,0.00,ITI,-1,11987536
0.00,0.00,ITI,-1,12015616
0.00,0.00,ITI,-1,12043696
0.00,0.00,ITI,-1,12071776
0.00,0.00,ITI,-1,12099856
0.00,0.00,ITI,-1,12127936
0.00,0.00,ITI,-1,12156016
0.00,0.00,ITI,-1,12184096
0.00,0.00,ITI,-1,12212176
0.00,0.00,ITI,-1,12240256
0.00,0.00,ITI,-1,12268336
0.00,0.00,ITI,-1,12296416
0.00,0.00,ITI,-1,12324496
0.00,0.00,ITI,-1,12352576
0.00,0.00,ITI,-1,12380656
0.00,0.00,ITI,-1,12408736
0.00,0.00,ITI,-1,12436816
0.00,0.00,ITI,-1,12464896
0.00,0.00,ITI,-1,12492976
0.00,0.00,ITI,-1,12521056
0.00,0.00,ITI,-1,12549136
0.00,0.00,ITI,-1,12577216
0.00,0.00,ITI,-1,12605296
0.00,0.00,ITI,-1,12633376
0.00,15.12,ITI,-1,12662496
0.00,35.51,ITI,-1,12691616
0.00,47.99,ITI,-1,12720736
0.00,58.01,ITI,-1,12749856
0.00,56.43,ITI,-1,12778976
0.00,55.02,ITI,-1,12808096
0.00,53.61,ITI,-1,12837216
0.00,50.63,ITI,-1,12866336
0.00,36.56,ITI,-1,12895460
0.00,20.04,ITI,-1,12924576
0.00,1.05,ITI,-1,12952656
0.00,0.00,ITI,-1,12980736
0.00,0.00,ITI,-1,13008816
0.00,0.00,ITI,-1,13036896
0.00,0.00,ITI,-1,13064976
0.00,0.00,ITI,-1,13093056
0.00,0.00,ITI,-1,13121136
0.00,0.00,ITI,-1,13149216
0.00,0.00,ITI,-1,13177300
0.00,0.00,ITI,-1,13205376
0.00,0.00,ITI,-1,13233456
0.00,0.00,ITI,-1,13261536
0.00,0.00,ITI,-1,13289616
0.00,0.00,ITI,-1,13317696
0.00,0.00,ITI,-1,13345776
0.00,0.00,ITI,-1,13373856
0.00,0.00,ITI,-1,13401940
0.00,0.00,ITI,-1,13430016
0.00,0.00,ITI,-1,13458096
0.00,0.00,ITI,-1,13486176
0.00,0.00,ITI,-1,13514256
0.00,0.00,ITI,-1,13542336
0.00,0.00,ITI,-1,13570420
0.00,0.00,ITI,-1,13598496
0.00,0.00,ITI,-1,13626576
0.00,0.00,ITI,-1,13654656
0.00,0.00,ITI,-1,13682736
0.00,0.00,ITI,-1,13710816
0.00,0.00,ITI,-1,13738896
0.00,0.00,ITI,-1,13766984
0.00,0.00,ITI,-1,13795056
0.00,0.00,ITI,-1,13823136
0.00,0.00,ITI,-1,13851216
0.00,0.00,ITI,-1,13879296
0.00,0.00,ITI,-1,13907376
0.00,0.00,ITI,-1,13935456
0.00,0.00,ITI,-1,13963536
0.00,0.00,ITI,-1,13991616
0.00,0.00,ITI,-1,14019696
0.00,0.00,ITI,-1,14047776
0.00,0.00,ITI,-1,14075856
0.00,0.00,ITI,-1,14103936
0.00,0.00,ITI,-1,14132016
0.00,0.00,ITI,-1,14160096
0.00,0.00,ITI,-1,14188176
0.00,0.00,ITI,-1,14216256
0.00,0.00,ITI,-1,14244336
0.00,0.00,ITI,-1,14272416
0.00,0.00,ITI,-1,14300496
0.00,0.00,ITI,-1,14328576
0.00,0.00,ITI,-1,14356656
0.00,0.00,ITI,-1,14384736
0.00,0.00,ITI,-1,14412816
0.00,0.00,ITI,-1,14440896
0.00,0.00,ITI,-1,14468976
0.00,0.00,ITI,-1,14497060
0.00,0.00,ITI,-1,14525136
0.00,0.00,ITI,-1,14553216
0.00,0.00,ITI,-1,14581296
0.00,0.00,ITI,-1,14609376
0.00,0.00,ITI,-1,14637456
0.00,0.00,ITI,-1,14665536
0.00,0.00,ITI,-1,14693616
0.00,0.00,ITI,-1,14721696
0.00,0.00,ITI,-1,14749776
0.00,0.00,ITI,-1,14777856
0.00,0.00,ITI,-1,14805936
0.00,0.00,ITI,-1,14834016
0.00,0.00,ITI,-1,14862096
0.00,0.00,ITI,-1,14890176
0.00,0.00,ITI,-1,14918256
0.00,0.00,ITI,-1,14946336
0.00,0.00,ITI,-1,14974416
0.00,0.00,ITI,-1,15002496
0.00,0.00,ITI,-1,15030576
0.00,0.00,ITI,-1,15058656
0.00,0.00,ITI,-1,15086736
0.00,0.00,ITI,-1,15114816
0.00,0.00,ITI,-1,15142896
0.00,0.00,ITI,-1,15170976
0.00,0.00,ITI,-1,15199056
0.00,0.00,ITI,-1,15227136
0.00,0.00,ITI,-1,15255216
0.00,0.00,ITI,-1,15283296
0.00,0.00,ITI,-1,15311376
0.00,0.00,ITI,-1,15339456
0.00,0.00,ITI,-1,15367536
0.00,0.00,ITI,-1,15395616
0.00,0.00,ITI,-1,15423696
0.00,0.00,ITI,-1,15451776
0.00,0.00,ITI,-1,15479856
0.00,0.00,ITI,-1,15507936
0.00,0.00,ITI,-1,15536016
0.00,0.00,ITI,-1,15564104
0.00,0.00,ITI,-1,15592176
0.00,0.00,Stimulus,Abstract,15631696
0.00,0.00,Stimulus,Abstract,15671216
0.00,0.00,Stimulus,Abstract,15710740
0.00,0.00,Stimulus,Abstract,15750260
0.00,0.00,Stimulus,Abstract,15789776
0.00,0.00,Stimulus,Abstract,15829296
0.00,0.00,Stimulus,Abstract,15868820
0.00,0.00,Stimulus,Abstract,15908340
0.00,0.00,Stimulus,Abstract,15947860
0.00,0.00,Stimulus,Abstract,15987380
0.00,0.00,Stimulus,Abstract,16026896
0.00,0.00,Stimulus,Abstract,16066416
0.00,0.00,Stimulus,-1,16099700
0.00,0.00,ITI,-1,16127776
0.00,0.00,ITI,-1,16155856
0.00,0.00,ITI,-1,16183936
0.00,0.00,ITI,-1,16212016
0.00,0.00,ITI,-1,16240096
0.00,0.00,ITI,-1,16268176
0.00,0.00,ITI,-1,16296264
0.00,0.00,ITI,-1,16324336
0.00,0.00,ITI,-1,16352416
0.00,0.00,ITI,-1,16380496
0.00,0.00,ITI,-1,16408576
0.00,0.00,ITI,-1,16436656
0.00,0.00,ITI,-1,16464736
0.00,0.00,ITI,-1,16492816
0.00,0.00,ITI,-1,16520896
0.00,0.00,ITI,-1,16548976
0.00,0.00,ITI,-1,16577056
0.00,0.00,ITI,-1,16605136
0.00,0.00,ITI,-1,16633216
0.00,0.00,ITI,-1,16661296
0.00,0.00,ITI,-1,16689376
0.00,0.00,ITI,-1,16717456
0.00,0.00,ITI,-1,16745536
0.00,0.00,ITI,-1,16773620
0.00,0.00,ITI,-1,16801696
0.00,0.00,ITI,-1,16829776
0.00,0.00,ITI,-1,16857856
0.00,0.00,ITI,-1,16885936
0.00,0.00,ITI,-1,16914016
0.00,0.00,ITI,-1,16942096
0.00,0.00,ITI,-1,16970176
0.00,0.00,ITI,-1,16998256
0.00,0.00,ITI,-1,17026336
14.59,0.00,ITI,-1,17055456
34.45,0.00,ITI,-1,17084576
49.04,0.00,ITI,-1,17113696
55.90,0.00,ITI,-1,17142820
61.35,0.00,ITI,-1,17171936
63.46,0.00,ITI,-1,17201056
68.55,0.00,ITI,-1,17230176
69.43,0.00,ITI,-1,17259300
67.32,0.00,ITI,-1,17288420
56.60,0.00,ITI,-1,17317536
30.06,0.00,ITI,-1,17346656
0.00,0.00,ITI,-1,17374736
0.00,0.00,ITI,-1,17402816
0.00,0.00,ITI,-1,17430896
0.00,0.00,ITI,-1,17458976
0.00,0.00,ITI,-1,17487056
0.00,0.00,ITI,-1,17515136
0.00,0.00,ITI,-1,17543216
0.00,0.00,ITI,-1,17571300
0.00,0.00,ITI,-1,17599376
0.00,0.00,ITI,-1,17627464
0.00,0.00,ITI,-1,17655536
0.00,0.00,ITI,-1,17683616
0.00,0.00,ITI,-1,17711696
0.00,0.00,ITI,-1,17739776
0.00,0.00,ITI,-1,17767856
0.00,0.00,ITI,-1,17795936
0.00,0.00,ITI,-1,17824016
0.00,0.00,ITI,-1,17852096
0.00,0.00,ITI,-1,17880176
0.00,0.00,ITI,-1,17908256
0.00,0.00,ITI,-1,17936336
0.00,0.00,ITI,-1,17964416
0.00,0.00,ITI,-1,17992496
0.00,0.00,ITI,-1,18020576
0.00,0.00,ITI,-1,18048660
0.00,0.00,ITI,-1,18076736
0.00,0.00,ITI,-1,18104816
0.00,0.00,ITI,-1,18132900
0.00,0.00,ITI,-1,18160980
0.00,0.00,ITI,-1,18189056
0.00,0.00,ITI,-1,18217136
0.00,0.00,ITI,-1,18245216
0.00,0.00,ITI,-1,18273296
0.00,0.00,ITI,-1,18301376
0.00,0.00,ITI,-1,18329456
0.00,0.00,ITI,-1,18357536
0.00,0.00,ITI,-1,18385616
0.00,0.00,ITI,-1,18413696
0.00,0.00,ITI,-1,18441776
0.00,0.00,ITI,-1,18469860
0.00,0.00,ITI,-1,18497936
0.00,0.00,ITI,-1,18526016
0.00,0.00,ITI,-1,18554100
0.00,0.00,ITI,-1,18582176
0.00,0.00,ITI,-1,18610256
0.00,0.00,ITI,-1,18638336
0.00,0.00,ITI,-1,18666416
0.00,0.00,ITI,-1,18694496
0.00,0.00,ITI,-1,18722580
0.00,0.00,ITI,-1,18750656
0.00,0.00,ITI,-1,18778736
0.00,0.00,ITI,-1,18806816
0.00,0.00,ITI,-1,18834896
0.00,0.00,ITI,-1,18862976
0.00,0.00,ITI,-1,18891056
0.00,0.00,ITI,-1,18919136
0.00,0.00,ITI,-1,18947216
0.00,0.00,ITI,-1,18975296
0.00,0.00,ITI,-1,19003376
0.00,0.00,ITI,-1,19031460
0.00,0.00,ITI,-1,19059536
0.00,0.00,ITI,-1,19087616
0.00,0.00,ITI,-1,19115696
0.00,0.00,ITI,-1,19143776
0.00,0.00,ITI,-1,19171856
0.00,0.00,ITI,-1,19199936
0.00,0.00,ITI,-1,19228016
0.00,0.00,ITI,-1,19256096
0.00,0.00,ITI,-1,19284176
0.00,0.00,ITI,-1,19312256
0.00,0.00,ITI,-1,19340336
0.00,0.00,ITI,-1,19368416
0.00,0.00,Stimulus,Abstract,19407936
0.00,0.00,Stimulus,Abstract,19447456
0.00,0.00,Stimulus,Abstract,19486976
0.00,0.00,Stimulus,Abstract,19526496
0.00,0.00,Stimulus,Abstract,19566016
0.00,0.00,Stimulus,Abstract,19605536
0.00,0.00,Stimulus,Abstract,19645056
0.00,0.00,Stimulus,Abstract,19684580
0.00,0.00,Stimulus,Abstract,19724096
0.00,0.00,Stimulus,Abstract,19763616
0.00,0.00,Stimulus,-1,19796900
0.00,0.00,ITI,-1,19824976
0.00,0.00,ITI,-1,19853056
0.00,0.00,ITI,-1,19881136
0.00,0.00,ITI,-1,19909216
0.00,0.00,ITI,-1,19937296
0.00,0.00,ITI,-1,19965380
0.00,0.00,ITI,-1,19993456
0.00,0.00,ITI,-1,20021536
0.00,0.00,ITI,-1,20049616
0.00,0.00,ITI,-1,20077696
0.00,0.00,ITI,-1,20105776
0.00,0.00,ITI,-1,20133856
0.00,0.00,ITI,-1,20161936
0.00,0.00,ITI,-1,20190016
0.00,0.00,ITI,-1,20218100
22.85,0.00,ITI,-1,20247220
44.47,0.00,ITI,-1,20276336
58.36,0.00,ITI,-1,20305456
61.35,0.00,ITI,-1,20334576
67.68,0.00,ITI,-1,20363696
72.42,0.00,ITI,-1,20392816
76.99,0.00,ITI,-1,20421936
80.16,0.00,ITI,-1,20451060
83.85,0.00,ITI,-1,20480180
82.27,0.00,ITI,-1,20509296
61.88,0.00,ITI,-1,20538416
40.08,0.00,ITI,-1,20567540
7.03,0.00,ITI,-1,20595616
0.00,0.00,ITI,-1,20623696
0.00,0.00,ITI,-1,20651776
0.00,0.00,ITI,-1,20679856
0.00,0.00,ITI,-1,20707936
0.00,0.00,ITI,-1,20736016
0.00,0.00,ITI,-1,20764096
0.00,0.00,ITI,-1,20792176
0.00,0.00,ITI,-1,20820256
0.00,0.00,ITI,-1,20848336
0.00,0.00,ITI,-1,20876416
0.00,0.00,ITI,-1,20904500
0.00,0.00,ITI,-1,20932576
0.00,0.00,ITI,-1,20960656
0.00,0.00,ITI,-1,20988736
